CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix,Activity Cat
6971721/2020,nuamcentro-aguardandoanálisedoprocesso,100 days 23:51:56.361000,2021-02-04 09:33:12.975,100.9944,129.0256,230.647,9,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso",112
6971721/2020,nuamcentro-processoanalisado,0 days 01:14:13.344000,2021-02-04 10:47:26.319,0.0515,128.9741,230.6477,10,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
6971721/2020,nuamcentro-aguardandoelaboraçãodedocumento,0 days 00:00:57.761000,2021-02-04 10:48:24.080,0.0007,128.9734,230.6523,11,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento",117
6971721/2020,nuamcentro-documentoelaborado,0 days 00:07:06.161000,2021-02-04 10:55:30.241,0.0049,128.9685,230.6536,12,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado",124
6971721/2020,nuamcentro-aguardandociênciadosolicitante,0 days 00:01:07.682000,2021-02-04 10:56:37.923,0.0008,128.9677,271.6942,13,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante",113
6971721/2020,nuamcentro-solicitanteciente,0 days 23:37:31.603000,2021-02-05 10:34:09.526,0.9844,127.9833,281.9643,14,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
6971721/2020,nuamcentro-arquivado,127 days 23:35:55.111000,2021-06-13 10:10:04.637,127.9833,0.0,281.9652,15,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-arquivado",122
6977320/2020,cexatcentro-aguardandodistribuição,0 days 00:00:00.001000,2020-09-04 12:21:48.180,0.0,18.214,-0.0,1,cexatcentro-aguardandodistribuição,27
6977320/2020,cexatcentro-distribuído,0 days 00:04:40.049000,2020-09-04 12:26:28.230,0.0032,18.2108,0.0002,2,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
6977320/2020,nuamcentro-aguardandoanálisedoprocesso,10 days 05:08:46.982000,2020-09-14 17:35:15.212,10.2144,7.9964,0.4225,3,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
6977320/2020,nuamcentro-processoanalisado,2 days 14:48:30.614000,2020-09-17 08:23:45.826,2.617,5.3794,0.4236,4,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
6977320/2020,nuamcentro-aguardandociênciadosolicitante,0 days 00:00:08.999000,2020-09-17 08:23:54.825,0.0001,5.3793,0.4239,5,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante",113
6977320/2020,nuamcentro-solicitanteciente,0 days 05:41:32.783000,2020-09-17 14:05:27.607,0.2372,5.1421,5.1421,6,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
6977320/2020,nuamcentro-aguardandociênciadosolicitante,4 days 17:14:10.019000,2020-09-22 07:19:37.627,4.7182,0.4239,5.3793,7,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandociênciadosolicitante",113
6977320/2020,nuamcentro-redirecionado,0 days 00:00:28.142000,2020-09-22 07:20:05.769,0.0003,0.4236,5.3794,8,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-redirecionado",130
6977320/2020,nuamcentro-aguardandociênciadosolicitante,0 days 00:01:34.042000,2020-09-22 07:21:39.811,0.0011,0.4225,7.9964,9,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-redirecionado,nuamcentro-aguardandociênciadosolicitante",113
6977320/2020,nuamcentro-solicitanteciente,0 days 10:08:10.517000,2020-09-22 17:29:50.328,0.4223,0.0002,18.2108,10,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-redirecionado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
6977320/2020,nuamcentro-arquivado,0 days 00:00:13.067000,2020-09-22 17:30:03.395,0.0002,-0.0,18.214,11,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-redirecionado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-arquivado",122
6981310/2020,cexatsobral-aguardandodistribuição,0 days 00:00:00.004000,2020-09-04 13:55:45.669,0.0,22.1378,0.0,1,cexatsobral-aguardandodistribuição,70
6981310/2020,cexatsobral-distribuído,0 days 00:00:40.158000,2020-09-04 13:56:25.831,0.0005,22.1373,10.321,2,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído",72
6981310/2020,nuatmsobral-aguardandoanálisedoprocesso,0 days 02:51:13.675000,2020-09-04 16:47:39.506,0.1189,22.0184,10.3333,3,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso",299
6981310/2020,nuatmsobral-providenciado,11 days 16:26:00.192000,2020-09-16 09:13:39.698,11.6847,10.3337,10.3337,4,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-providenciado",307
6981310/2020,nuatmsobral-aguardandociênciadosolicitante,0 days 00:00:35.157000,2020-09-16 09:14:14.855,0.0004,10.3333,22.0184,5,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-providenciado,nuatmsobral-aguardandociênciadosolicitante",300
6981310/2020,nuatmsobral-solicitanteciente,0 days 00:17:39.408000,2020-09-16 09:31:54.263,0.0123,10.321,22.1373,6,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-providenciado,nuatmsobral-aguardandociênciadosolicitante,nuatmsobral-solicitanteciente",309
6981310/2020,nuatmsobral-arquivado,10 days 07:42:16.306000,2020-09-26 17:14:10.569,10.321,0.0,22.1378,7,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-providenciado,nuatmsobral-aguardandociênciadosolicitante,nuatmsobral-solicitanteciente,nuatmsobral-arquivado",303
6982219/2020,cexatrussas-aguardandodistribuição,0 days 00:00:00.002000,2020-09-04 14:08:39.437,0.0,369.8465,-0.0,1,cexatrussas-aguardandodistribuição,67
6982219/2020,cexatrussas-distribuído,0 days 00:02:53.712000,2020-09-04 14:11:33.151,0.002,369.8445,0.0007,2,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído",68
6982219/2020,nuatmrussas-aguardandoanálisedoprocesso,4 days 03:51:20.530000,2020-09-08 18:02:53.681,4.1607,365.6838,64.9659,3,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso",287
6982219/2020,nuatmrussas-redirecionado,1 days 23:39:30.601000,2020-09-10 17:42:14.524,1.9858,363.698,64.9661,4,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado",295
6982219/2020,nuatmrussas-processoanalisado,83 days 16:31:50.977000,2020-12-03 10:14:15.259,83.6888,280.0092,280.0082,5,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado",292
6982219/2020,nuatmrussas-aguardandociênciadosolicitante,0 days 00:01:25.705000,2020-12-03 10:15:40.964,0.001,280.0082,280.0092,6,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado,nuatmrussas-aguardandociênciadosolicitante",288
6982219/2020,nuatmrussas-redirecionado,215 days 01:00:39.416000,2021-07-06 11:16:20.380,215.0421,64.9661,363.698,7,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-redirecionado",295
6982219/2020,nuatmrussas-aguardandociênciadosolicitante,0 days 00:00:15.163000,2021-07-06 11:16:35.543,0.0002,64.9659,365.6838,8,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-redirecionado,nuatmrussas-aguardandociênciadosolicitante",288
6982219/2020,nuatmrussas-solicitantenãociente,64 days 23:09:55.736000,2021-09-09 10:26:31.279,64.9652,0.0007,369.8445,9,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-redirecionado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-solicitantenãociente",297
6982219/2020,nuatmrussas-arquivado,0 days 00:01:00.943000,2021-09-09 10:27:32.222,0.0007,-0.0,369.8465,10,"cexatrussas-aguardandodistribuição,cexatrussas-distribuído,nuatmrussas-aguardandoanálisedoprocesso,nuatmrussas-redirecionado,nuatmrussas-processoanalisado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-redirecionado,nuatmrussas-aguardandociênciadosolicitante,nuatmrussas-solicitantenãociente,nuatmrussas-arquivado",290
6993270/2020,cexataguafria-aguardandodistribuição,0 days 00:00:00.004000,2020-09-04 16:45:00.471,0.0,14.0343,-0.0,1,cexataguafria-aguardandodistribuição,7
6993270/2020,cexatáguafria-aguardandoanálisedoprocesso,11 days 13:58:13.024000,2020-09-16 06:43:13.499,11.5821,2.4522,0.0001,2,"cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
6993270/2020,cexatáguafria-providenciado,2 days 10:51:03.483000,2020-09-18 17:34:16.982,2.4521,0.0001,2.4522,3,"cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
6993270/2020,cexatáguafria-arquivado,0 days 00:00:10.042000,2020-09-18 17:34:27.024,0.0001,-0.0,14.0343,4,"cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
7017088/2020,cexatcentro-aguardandodistribuição,0 days 00:00:00.001000,2020-09-07 15:34:55.293,0.0,362.7202,-0.0,1,cexatcentro-aguardandodistribuição,27
7017088/2020,cexatcentro-distribuído,0 days 00:02:06.807000,2020-09-07 15:37:02.101,0.0015,362.7187,0.0007,2,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
7017088/2020,nuamcentro-aguardandoanálisedoprocesso,7 days 02:00:28.054000,2020-09-14 17:37:30.155,7.0837,355.635,15.7135,3,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
7017088/2020,nuamcentro-processoanalisado,323 days 20:49:28.460000,2021-08-04 14:26:58.615,323.8677,31.7673,15.714,4,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
7017088/2020,nuamcentro-aguardandociênciadosolicitante,0 days 00:35:17.962000,2021-08-04 15:02:16.577,0.0245,31.7428,31.7428,5,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante",113
7017088/2020,nuamcentro-solicitantenãociente,16 days 00:41:30.117000,2021-08-20 15:43:46.694,16.0288,15.714,31.7673,6,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente",132
7017088/2020,nuamcentro-aguardandociênciadosolicitante,0 days 00:00:43.980000,2021-08-20 15:44:30.674,0.0005,15.7135,355.635,7,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente,nuamcentro-aguardandociênciadosolicitante",113
7017088/2020,nuamcentro-solicitanteciente,15 days 17:06:24.610000,2021-09-05 08:50:55.284,15.7128,0.0007,362.7187,8,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
7017088/2020,nuamcentro-arquivado,0 days 00:01:03.703000,2021-09-05 08:51:58.987,0.0007,-0.0,362.7202,9,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-arquivado",122
7017355/2020,cexatcentro-aguardandodistribuição,0 days 00:00:00.002000,2020-09-07 16:59:31.001,0.0,362.6665,-0.0,1,cexatcentro-aguardandodistribuição,27
7017355/2020,cexatcentro-distribuído,0 days 00:01:33.695000,2020-09-07 17:01:04.698,0.0011,362.6654,0.0003,2,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
7017355/2020,nuamcentro-aguardandoanálisedoprocesso,7 days 00:38:45.438000,2020-09-14 17:39:50.136,7.0269,355.6385,3.0601,3,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
7017355/2020,nuamcentro-processoanalisado,350 days 17:30:29.346000,2021-08-31 11:10:19.482,350.7295,4.909,4.909,4,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
7017355/2020,nuamcentro-aguardandociênciadosolicitante,1 days 20:22:23.749000,2021-09-02 07:32:43.231,1.8489,3.0601,355.6385,5,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante",113
7017355/2020,nuamcentro-solicitantenãociente,3 days 01:26:02.753000,2021-09-05 08:58:45.984,3.0598,0.0003,362.6654,6,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente",132
7017355/2020,nuamcentro-arquivado,0 days 00:00:28.035000,2021-09-05 08:59:14.019,0.0003,-0.0,362.6665,7,"cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente,nuamcentro-arquivado",122
7046428/2020,nuamaguafria-aguardandodistribuição,0 days 00:00:00.002000,2020-09-08 11:38:00.395,0.0,1.1328,0.0,1,nuamaguafria-aguardandodistribuição,101
7046428/2020,nuamaguafria-distribuído,0 days 00:03:25.962000,2020-09-08 11:41:26.359,0.0024,1.1304,0.1912,2,"nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído",103
7046428/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 05:10:56.547000,2020-09-08 16:52:22.906,0.2159,0.9145,0.9145,3,"nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
7046428/2020,cexatáguafria-processoanalisado,0 days 17:21:32.040000,2020-09-09 10:13:54.946,0.7233,0.1912,1.1304,4,"nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
7046428/2020,cexatáguafria-arquivado,0 days 04:35:23.515000,2020-09-09 14:49:18.461,0.1912,0.0,1.1328,5,"nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
7048943/2020,nuathorizonte-aguardandodistribuição,0 days 00:00:00.002000,2020-09-08 12:30:05.676,0.0,34.94,0.0,1,nuathorizonte-aguardandodistribuição,181
7048943/2020,nuathorizonte-distribuído,0 days 23:39:52.765000,2020-09-08 12:31:05.155,0.986,33.954,33.954,2,"nuathorizonte-aguardandodistribuição,nuathorizonte-distribuído",183
7048943/2020,nuathorizonte-arquivado,33 days 22:53:48.660000,2020-10-13 11:03:47.103,33.954,0.0,34.94,3,"nuathorizonte-aguardandodistribuição,nuathorizonte-distribuído,nuathorizonte-arquivado",182
7059341/2020,cexataguafria-aguardandodistribuição,0 days 00:00:00.002000,2020-09-08 14:51:06.218,0.0,37.1468,-0.0,1,cexataguafria-aguardandodistribuição,7
7059341/2020,cexatáguafria-aguardandoanálisedoprocesso,7 days 09:22:51.877000,2020-09-16 00:13:58.097,7.3909,29.7559,0.0002,2,"cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
